Brand,Model,Type,Gender,Size,Color,Material,Price,Initial Price,Discount (%),Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Marketing Appeal Score,Sale Quantity
Puma,Calibrate,Running,Men,US 8.5,Grey,Mesh,210.51713591596257,253.5757202956499,16.980562780018648,4,4,1,1,0,1,0,1,0,0,1,2,291
Fila,Mindblower,Fashion,Women,US 7,White,Leather/Synthetic,180.4448519090945,212.75239955651261,15.185515046957853,3,2,1,0,1,1,1,0,1,1,0,8,329
Reebok,Club C 85 MU,Casual,Men,US 11,White/Black,Leather,169.67149685955178,181.85590898809053,6.700036416928685,3,3,0,1,1,1,1,1,1,1,0,5,473
Puma,Clyde All-Pro,Basketball,Men,US 10,White,Leather,140.07019578108253,188.9440078341019,25.866822988073768,2,4,1,1,1,1,1,0,1,0,1,3,412
Nike,Blazer Mid,Casual,Women,US 7.5,Red,Leather,122.383998167573,152.888607931701,19.95217967957111,2,3,0,0,1,0,1,1,1,1,1,1,799
Puma,Calibrate Runner,Running,Men,US 10,Black,Mesh,152.5309506290106,174.1660247982739,12.422097934612632,3,1,0,0,0,0,1,0,1,0,0,7,355
Nike,React Infinity Run Flyknit 2,Running,Men,US 9.5,Blue,Flyknit,189.1798236337605,217.95609731333082,13.202784429656,3,3,0,1,1,0,1,1,1,1,0,3,766
New Balance,FuelCell Rebel v2,Running,Men,US 10.5,Blue,Mesh,165.43997734691015,209.75428868760972,21.126772481251884,3,1,1,0,1,1,1,0,0,0,1,7,535
New Balance,327,Lifestyle,Men,US 9.5,Green,Suede/Mesh,150.61679015596727,172.8129151313698,12.84401976468563,2,3,0,1,1,0,1,1,1,1,0,2,363
New Balance,327,Lifestyle,Men,US 9.5,Green,Suede/Mesh,150.61679015596727,168.32384601543527,10.519635974717609,2,1,1,1,1,0,0,0,1,1,1,4,562
Nike,Air Force 1,Casual,Women,US 8,White,Leather,69.07985546264213,84.24270533987739,17.99900634252035,1,2,1,0,0,1,1,0,1,1,1,2,732
Vans,Sk8-Hi,Skate,Men,US 8.5,Black/White,Suede/Canvas,51.984764225567126,73.89914016117558,29.65443966981583,1,3,1,1,1,1,1,1,1,1,0,4,216
Asics,Gel-Excite 8,Running,Men,US 9.5,Blue,Mesh,163.90795591342072,205.10987939502246,20.087732294089395,3,1,0,1,1,1,0,0,0,1,0,5,443
New Balance,Fresh Foam Hierro v6,Trail Running,Men,US 10,Grey/Orange,Synthetic/Mesh,184.59332447888647,213.45837908669694,13.522568067513907,3,3,1,0,1,0,0,1,0,0,0,8,819
Adidas,Yeezy Boost 350 V2,Fashion,Women,US 7.5,Cream White,Primeknit,210.69654865937693,229.79581280711852,8.311406511037152,4,4,1,1,1,0,1,0,0,1,0,2,112
Skechers,Equalizer 4.0,Walking,Men,US 12,Navy,Mesh,230.49066145716836,247.13806144155834,6.736072900825375,4,2,0,1,1,1,0,0,1,0,0,10,321
Asics,Gel-Kinsei OG,Running,Women,US 8.5,White,Mesh,204.0316423514192,227.34082141183438,10.252966851997924,4,1,0,1,0,0,0,1,1,0,1,3,86
New Balance,327,Casual,Men,US 10,Green,Suede/Leather,92.52887527421922,140.12585018964757,33.96730499833555,1,4,1,1,1,0,1,0,1,0,1,10,65
Skechers,D'Lites,Walking,Women,US 6.5,Black/White,Synthetic,161.7284792900851,185.44954779368607,12.791116929544003,3,3,1,0,1,1,0,1,0,1,1,5,815
Asics,Gel-Excite 8,Running,Women,US 9,Pink,Mesh,134.5096856623889,184.0346487005743,26.91067328237895,2,4,0,0,0,0,1,0,1,0,1,9,392
Adidas,Yeezy Boost 350 V2,Lifestyle,Men,US 9,Natural,Primeknit,72.30244246425528,101.71166069486952,28.914303463042057,1,3,1,0,1,1,1,0,1,1,0,10,395
New Balance,Fresh Foam More v2,Running,Men,US 9,Grey,Mesh,107.68108756374914,124.84764429535518,13.750004518302871,2,2,1,1,0,0,1,0,0,1,1,5,897
Puma,RS-X,Lifestyle,Men,US 9,Black,Leather,153.59210554251578,199.23770921425614,22.910122713092438,3,4,1,0,1,1,0,0,0,1,0,9,588
New Balance,990v5,Running,Women,US 6.5,Grey,Suede/Mesh,54.3646793550979,82.77889428049097,34.32543424548935,1,2,1,0,0,0,0,1,1,0,0,4,672
Nike,ZoomX Invincible Run,Running,Men,US 11,Black,Mesh/Synthetic,144.23357978656293,182.6204335267439,21.0200211437782,2,1,0,0,0,0,1,1,0,1,0,10,282
Adidas,NMD_R1,Lifestyle,Women,US 8,Black,Primeknit,191.5442700535055,240.89273338187158,20.48565875589828,3,3,1,1,1,1,1,0,1,1,0,5,625
Adidas,Yeezy Boost 350 V2,Fashion,Women,US 7.5,Cream White,Primeknit,210.69654865937693,222.70356267217588,5.391478191336128,4,3,0,0,0,1,0,0,1,1,0,9,658
Nike,Zoom Pegasus 38,Running,Women,US 7.5,Pink,Mesh,58.98225979912317,72.85004219062586,19.03606638307089,1,2,1,0,1,1,1,1,0,0,1,4,465
Vans,Slip-On,Casual,Women,US 6.5,Checkerboard,Canvas,211.39309817679873,250.21136783530898,15.51419105948085,4,2,0,1,0,1,0,0,1,0,0,5,954
Nike,Air Max 2090,Running,Men,US 9,Grey,Mesh,154.67818227487328,175.95118240669217,12.090285408056335,3,1,1,1,0,0,0,1,0,0,0,5,316
Fila,Original Fitness,Casual,Men,US 11,White/Navy/Red,Leather,65.529866934321,82.90192281232497,20.95494928064717,1,4,0,1,1,1,0,0,0,0,1,4,375
Adidas,NMD_R1,Running,Women,US 8,Pink,Primeknit,118.07742085090113,129.65189604369033,8.927347417186098,2,3,1,1,0,1,0,0,1,1,1,4,975
Fila,Original Fitness,Fashion,Men,US 10.5,White,Leather,171.15584989053806,182.02971836998614,5.9736775823309785,3,3,0,1,1,1,0,1,0,0,1,5,793
New Balance,327,Casual,Men,US 9,Navy/Red,Suede/Nylon,125.81880973438724,166.79823385917888,24.568260212748378,2,1,1,1,0,1,0,0,1,1,0,6,960
New Balance,Fresh Foam Hierro v6,Trail Running,Men,US 10,Grey/Orange,Synthetic/Mesh,184.59332447888647,199.97066157366848,7.689796580043344,3,1,1,0,0,1,1,1,1,0,0,7,492
Reebok,DMX Series 2K,Casual,Men,US 9.5,White/Blue,Synthetic,61.52951643980498,90.23834107865102,31.814441949707007,1,2,0,0,1,0,1,1,0,1,0,6,609
Puma,Calibrate Runner,Running,Men,US 10,Grey,Mesh,217.0960451484389,251.3319177556182,13.621776697883817,4,2,0,1,1,1,0,1,0,0,0,1,911
Vans,Era,Skate,Women,US 7.5,Pink,Canvas,60.045202292794755,87.17927431554861,31.1244527277677,1,4,0,1,0,1,0,1,0,0,1,2,771
Nike,Air Force 1 '07,Casual,Men,US 11,White,Leather,240.44435713951893,251.52862323296824,4.406761326397021,4,1,0,0,1,1,1,1,1,0,1,7,125
Nike,Air Force 1,Basketball,Men,US 10,White,Leather,154.66592623894826,196.0059863424646,21.091223219726757,3,4,0,1,1,0,1,1,1,1,1,3,296
Skechers,D'Lites,Walking,Women,US 6.5,Black/White,Synthetic,161.7284792900851,172.14900827175123,6.053203028167601,3,1,1,1,0,0,1,0,1,1,1,10,877
Puma,Calibrate Runner,Running,Women,US 9,White,Mesh,152.47275550915813,192.9483512842575,20.97742504960277,3,3,0,0,0,0,1,1,1,0,1,2,629
Adidas,Ultra Boost DNA,Running,Women,US 8,Grey/White,Primeknit,146.81541394204032,192.54759369356523,23.751104272072364,2,1,0,1,1,1,1,1,1,0,1,6,362
Puma,Calibrate Runner,Running,Men,US 10,Black,Mesh,175.9115393783473,203.2251362206342,13.4400681678636,3,1,1,1,0,1,1,0,1,0,0,4,625
Converse,Jack Purcell,Casual,Men,US 8.5,White,Canvas,184.5405988417796,215.96229776569152,14.549622433635578,3,3,0,0,1,0,1,1,1,0,0,5,743
Fila,Original Fitness,Casual,Women,US 8.5,White,Leather,216.82891940013516,245.90825510484132,11.825278371524526,4,1,0,0,1,0,1,0,0,0,1,6,641
Nike,Free RN Flyknit,Running,Men,US 10,Blue,Knit,67.4185533591543,92.98689810409185,27.496717565861488,1,4,0,0,1,1,0,1,1,0,1,3,392
New Balance,FuelCell Rebel v2,Running,Women,US 9,Green/Black,Mesh,196.8887864151183,242.38576782993272,18.770483853959973,3,2,1,0,1,1,1,1,1,1,1,1,764
Adidas,NMD_R1,Lifestyle,Women,US 8,Pink,Primeknit,168.64431402147687,214.4016544482765,21.3418784218563,3,2,0,0,1,1,0,1,0,1,1,3,231
Skechers,Go Run Mojo 2.0,Running,Men,US 9,Black,Mesh,198.09522639070383,221.52788097636522,10.577745104762421,3,4,1,1,1,0,1,0,1,1,0,3,775
Vans,Sk8-Hi,Skate,Men,US 8,Black/White,Suede/Canvas,132.35310831690168,166.9558984774896,20.725706893939634,2,3,1,1,0,1,1,0,1,1,0,6,984
Adidas,Yeezy Boost 350 V2,Lifestyle,Men,US 9,Natural,Primeknit,72.30244246425528,119.37874495008984,39.43440895237786,1,1,0,1,1,1,1,1,0,1,0,4,681
Nike,Air Zoom Pegasus 38,Running,Men,US 11,Black,Mesh,246.82206380729957,295.30440376495363,16.41775040925004,4,4,1,1,0,0,1,1,1,1,1,7,448
Nike,React Infinity Run Flyknit,Running,Men,US 12,Black,Flyknit,221.13921876750788,251.49758038438978,12.071035264228811,4,2,0,1,1,0,1,0,0,0,1,2,290
New Balance,Fresh Foam 1080v11,Running,Men,US 11.5,Blue,Mesh,101.30601248884956,129.41900470022264,21.722460527719324,1,2,0,0,0,0,0,0,1,0,1,4,896
Converse,Jack Purcell,Casual,Women,US 7.5,White,Canvas,219.12087259798136,240.2686452351224,8.801719681919469,4,4,0,1,0,1,1,0,1,0,0,8,763
Nike,Air Force 1,Casual,Men,US 11,White,Leather,183.56093664528132,231.91581157289772,20.850184642290806,3,2,0,1,0,0,0,1,0,0,0,6,973
Skechers,Go Run Mojo,Running,Women,US 7.5,Black,Mesh,90.93602181145678,106.64859399037148,14.733032655201503,1,4,0,1,1,0,0,0,0,0,0,10,341
Puma,RS-X,Lifestyle,Men,US 9,Black,Leather,153.59210554251578,186.7852885844248,17.770769471979094,3,2,1,1,0,1,1,0,1,1,1,3,103
Reebok,Nano X1 Adventure,Training,Men,US 10.5,Black,Mesh/Synthetic,130.35576013086484,151.65777083161038,14.046105638990122,2,4,1,1,0,1,0,0,1,1,0,10,194
Skechers,Max Cushioning,Walking,Men,US 9.5,Black,Mesh,201.75525075146504,222.9155823653769,9.492531383126169,4,1,1,0,1,0,1,0,0,1,0,2,405
Fila,Ray,Fashion,Men,US 11,White,Synthetic,111.26269975564253,137.46144325069008,19.058976012108783,2,1,1,1,0,1,1,0,1,1,1,3,647
Skechers,Go Run Mojo,Running,Women,US 7.5,Black/Pink,Mesh,74.87367980010205,124.82539723272824,40.01727095608171,1,1,0,1,0,0,1,0,0,1,0,1,526
Nike,Air Force 1 Low,Casual,Men,US 9,White,Leather,123.81060435218332,136.0092566257762,8.968986800035946,2,1,0,1,1,1,0,0,0,0,1,1,71
Reebok,Nano X1,CrossFit,Men,US 10,Black/White,Mesh,74.96416279336967,108.10583552151093,30.656691720907816,1,2,1,1,0,1,1,1,0,1,1,2,380
Fila,Mindblower,Fashion,Men,US 9.5,White/Blue,Leather/Synthetic,230.01663660329615,243.31952292470723,5.467249878476674,4,3,0,1,0,0,0,0,1,1,1,3,341
Skechers,Max Cushioning Elite,Running,Women,US 7,Navy,Mesh/Synthetic,129.02754865286371,145.20838185248448,11.143181263502191,2,4,1,1,1,0,1,1,1,1,0,9,285
Adidas,Ultraboost DNA,Running,Women,US 8.5,Grey,Primeknit,149.33908456358932,176.92160223450526,15.590248631343492,2,3,1,0,0,0,1,1,1,0,0,8,78
Nike,React Infinity Run Flyknit,Running,Men,US 12,Black,Flyknit,221.13921876750788,251.55762402136554,12.09202280081725,4,2,1,1,0,1,0,0,0,0,1,9,744
Adidas,NMD_R1,Lifestyle,Women,US 8,Pink,Primeknit,168.64431402147687,188.99601035605784,10.768320609646477,3,2,1,0,0,0,0,1,1,0,0,7,987
Fila,Mindblower,Fashion,Women,US 8.5,Pink,Leather,216.56607535765423,239.2243605926309,9.471562669807227,4,3,0,0,0,1,0,1,0,0,1,7,209
Puma,Calibrate Runner,Running,Men,US 9.5,Black/Yellow,Mesh,233.68528642908174,247.16396723931905,5.453335678653529,4,3,0,1,1,1,0,0,0,0,0,5,959
New Balance,Fresh Foam 880v11,Running,Men,US 11.5,Red,Mesh,141.70460177637813,163.83339313014815,13.506887046031613,2,2,1,1,1,0,0,1,1,0,1,7,579
Asics,Gel-Lyte III,Lifestyle,Women,US 9,Black/Grey,Leather/Suede,139.8699484079284,188.53228598315016,25.81114280849005,2,2,1,1,1,1,0,0,1,1,1,4,599
Skechers,Max Cushioning Premier,Running,Men,US 8.5,Grey,Mesh,185.73399133451295,233.52228660141222,20.46412612791291,3,4,1,0,1,1,1,0,0,1,0,5,150
Fila,Mindblower,Fashion,Men,US 10,White/Black,Synthetic,220.45277487823628,243.8479064837157,9.594149050872309,4,1,1,1,0,0,0,0,1,1,1,1,339
New Balance,574,Casual,Men,US 9,Black/Grey,Suede/Textile,158.70764346852923,191.5418009196797,17.14203233628309,3,1,1,1,1,1,1,0,0,0,1,4,426
Converse,Jack Purcell,Casual,Men,US 8.5,White,Canvas,184.5405988417796,230.92441448621736,20.08614626029772,3,4,0,1,1,1,1,0,1,0,1,3,222
Puma,RS-X³,Lifestyle,Women,US 8.5,Pink,Mesh,89.21954254767859,99.46689545331445,10.3022748010121,1,3,1,0,0,0,1,0,0,0,1,2,392
Reebok,Floatride Energy,Running,Men,US 10.5,Grey,Mesh,221.66833535982417,264.0956781733278,16.06514090157064,4,2,1,0,0,0,1,0,1,0,1,2,977
Fila,Mindblower,Fashion,Women,US 7.5,White/Blue,Leather/Synthetic,246.97168055249517,294.9064626640519,16.25423250427798,4,3,0,1,0,1,1,1,0,1,0,8,927
Asics,Gel-Kayano 27,Running,Women,US 8.5,Blue,Mesh,145.26714666021977,158.92017603356206,8.591123993254913,2,1,0,0,1,1,0,0,1,0,0,1,628
Skechers,Go Walk 5,Walking,Men,US 10,Black,Mesh,148.46509600023637,164.92300344155322,9.979146085069532,2,1,0,1,0,1,1,1,0,0,1,8,240
Skechers,Equalizer 4.0,Training,Women,US 8.5,Black,Knit,215.8573598633511,264.2872119742053,18.324705061999378,4,3,0,0,0,1,1,0,0,0,0,9,488
Fila,Trigate,Fashion,Men,US 9.5,White/Navy/Red,Synthetic,126.7677766089959,158.26938235460975,19.903790156350688,2,1,0,1,0,0,1,0,0,0,1,6,604
Vans,Sk8-Hi,Skate,Women,US 8,Black/White,Suede/Canvas,89.16661682685401,99.73448220572295,10.595999643403713,1,2,0,0,1,1,0,0,0,0,1,1,684
Fila,Memory Fresh 2,Walking,Men,US 10,White,Synthetic,58.40493503428106,78.71021498482223,25.797515550499583,1,4,0,1,1,1,0,1,0,1,1,10,839
New Balance,Fresh Foam 1080v11,Running,Men,US 11.5,Blue,Mesh,101.30601248884956,129.30375945960395,21.652693694108116,1,3,0,1,1,1,0,1,0,0,1,7,392
Fila,Original Fitness,Casual,Women,US 8.5,White,Leather,216.82891940013516,254.54527584112589,14.817150432809973,4,2,0,0,1,1,0,1,1,0,1,5,757
Nike,Air Zoom Pegasus 38,Running,Women,US 6.5,Grey/Pink,Mesh,128.63904020558445,167.96545533105643,23.413394764989285,2,2,1,0,1,0,1,1,0,1,0,9,894
Vans,Slip-On,Skate,Women,US 8,Black/White,Canvas,147.11793993187956,196.93480044889782,25.29611851407904,2,1,0,0,1,1,0,1,0,0,0,7,174
Fila,Trigate,Fashion,Women,US 9,Black,Leather/Synthetic,219.68507581810493,241.1855237934553,8.914485263121664,4,2,1,0,1,0,1,1,1,0,0,5,657
Skechers,Max Cushioning Premier,Walking,Women,US 7,Grey,Mesh,106.49448527400074,138.02328934873975,22.843104394560566,2,3,1,0,0,0,0,0,1,1,0,2,939
Skechers,Stamina,Training,Men,US 9,Black,Leather,179.2917483275861,210.6246902419703,14.876196080520392,3,2,1,1,0,0,0,0,0,1,0,4,718
Adidas,NMD_R1,Running,Women,US 8.5,Black/Pink,Primeknit,244.4010659263074,270.6268763041969,9.690763436374478,4,4,1,1,0,0,0,1,1,1,0,2,601
Skechers,Max Cushioning,Walking,Men,US 11,Grey,Mesh,246.19747563253702,262.9639513862338,6.375959771410143,4,2,1,0,1,0,0,1,1,1,1,9,409
Asics,GT-2000 10,Running,Women,US 9,Black,Mesh,52.52150399515181,101.61976652250551,48.31566161538072,1,2,1,1,1,1,1,1,0,1,0,2,552
New Balance,Fresh Foam More,Running,Women,US 9,Grey/Purple,Mesh,158.13969532898207,202.2723827956455,21.818444444415533,3,4,1,1,0,0,0,1,0,1,1,2,222
Nike,Air Force 1 Low,Casual,Men,US 9.5,White,Leather,128.91521511952928,158.84853625129875,18.843938910721146,2,2,1,0,0,0,1,1,1,1,1,2,936
New Balance,FuelCell Rebel v2,Running,Women,US 7,White/Pink,Mesh,122.37061864102773,156.5004355483889,21.808129023901955,2,2,0,1,1,0,1,0,1,1,0,1,443
Fila,V94M Low,Fashion,Women,US 7,White/Pink,Leather,109.96010551304718,129.05054765543366,14.79299583707166,2,1,1,1,1,1,1,0,1,1,0,9,510
Adidas,Yeezy Boost 350,Lifestyle,Men,US 10,Grey,Primeknit,204.7982756305525,236.54975844622237,13.422750048120768,4,3,1,0,1,0,1,0,1,1,1,8,734
Nike,Air Force 1,Casual,Men,US 9.5,White,Leather,93.81376182037155,131.61256714523057,28.719753853861963,1,1,1,0,1,1,1,0,1,0,1,2,169
Skechers,Uno Bold,Lifestyle,Women,US 7.5,Pink/White,Synthetic,95.64707269873982,126.25375383420337,24.24219494943199,1,3,1,1,1,0,1,0,1,1,1,2,322
Nike,Zoom Fly 3,Running,Men,US 10,Black,Mesh,132.72853498372706,182.33994180712472,27.208194941663162,2,4,0,0,1,0,1,0,0,1,1,5,407
Asics,Gel-Quantum 360 6,Running,Women,US 8.5,Pink,Mesh,159.31542840645898,193.76909465636803,17.780785068439066,3,4,1,1,1,1,0,0,1,1,1,4,435
Puma,Calibrate Runner,Running,Men,US 10.5,Blue,Mesh,65.79383243816572,90.63278094185249,27.406141845766328,1,4,0,0,1,1,1,0,0,1,0,2,962
Reebok,Nano X1,Crossfit,Men,US 9.5,Grey,Knit,211.4141807733406,252.30026187797412,16.205326463120443,4,3,0,0,0,1,0,1,0,1,0,8,925
Puma,Wild Rider,Lifestyle,Men,US 11,Black/White,Suede/Leather,136.1058676924415,152.92436815570719,10.997920518554064,2,3,1,0,1,0,0,1,1,0,1,8,907
Puma,Future Rider Play On,Lifestyle,Women,US 9,Yellow,Synthetic/Textile,242.80576943310274,268.1864019813534,9.46380292242235,4,3,1,0,1,1,1,0,0,0,1,4,936
New Balance,990v5,Running,Women,US 6.5,Grey,Suede/Mesh,54.3646793550979,78.24303737020134,30.518188988656835,1,4,0,1,1,1,1,0,1,0,1,4,983
Fila,Mindblower,Fashion,Men,US 8.5,White,Leather/Synthetic,220.12321156822756,247.39549537253865,11.023759249635214,4,3,1,0,0,1,0,0,0,1,1,9,982
Skechers,Go Walk 6,Walking,Men,US 9.5,Black,Mesh,134.52583940272183,175.7970324398709,23.47661531275583,2,2,1,0,0,1,0,1,1,1,1,4,368
Reebok,Nano 9,Cross-training,Men,US 10,Black,Mesh/Synthetic,222.027938669887,251.3948599564233,11.681591776230729,4,1,0,1,1,1,1,1,0,0,1,10,310
Nike,Air Force 1 Low,Casual,Men,US 9.5,White,Leather,220.06960022397908,261.8301782346176,15.949489967966269,4,4,0,1,0,0,1,0,1,1,1,9,330
Reebok,Classic Nylon,Casual,Men,US 9.5,Black,Nylon,116.43820662312092,149.49776274871556,22.113746398441457,2,1,1,1,0,1,0,1,0,1,1,3,378
Fila,Original Fitness,Casual,Women,US 7,White,Leather,205.1223701850655,228.8051475713677,10.350631372449868,4,2,1,1,0,0,0,0,1,0,0,2,173
Adidas,NMD_R1,Lifestyle,Women,US 8,Pink/White,Primeknit,58.484459641378336,100.88360938871723,42.027788264364766,1,3,1,0,1,1,1,0,0,1,1,8,525
Adidas,NMD_R1,Lifestyle,Women,US 7.5,Pink,Primeknit,104.8143178684382,124.34590469056187,15.707462880043016,2,1,0,1,1,1,0,0,0,1,1,3,327
Converse,All Star,Casual,Men,US 9,Navy,Canvas,95.54994722064191,114.52526641263373,16.568675006285403,1,2,1,0,1,0,0,0,0,1,0,2,142
Vans,SK8-Hi,Skate,Women,US 7.5,Pink,Suede/Canvas,227.73181605307974,257.9119330152732,11.701714073232203,4,2,0,1,1,0,1,0,1,1,1,8,596
New Balance,Fresh Foam Hierro v6,Trail,Men,US 10,Black/Red,Mesh/Synthetic,76.34300571581872,96.77697555430228,21.114495179711327,1,1,0,0,1,0,0,1,1,1,1,8,872
Adidas,NMD_R1,Lifestyle,Women,US 8.5,Black/Pink,Knit,63.201968828048315,73.56545022609697,14.087430126774732,1,4,1,1,1,0,1,0,1,1,1,5,177
Asics,Gel-Quantum 360 6,Running,Men,US 10,Black,Mesh,127.30810136460558,163.24000245655765,22.01170090126314,2,1,0,0,1,1,1,0,1,1,1,9,581
Vans,Sk8-Hi,Skate,Women,US 9,Black/White,Canvas/Suede,158.3409624820008,188.78471534089672,16.126174623788962,3,4,1,0,0,0,1,0,1,0,0,6,822
Reebok,Classic Nylon,Casual,Men,US 12,Navy,Nylon,177.19094143274572,205.01165401247215,13.570307850905843,3,3,1,1,1,1,0,0,0,0,1,5,216
Nike,Air Force 1,Casual,Men,US 9.5,White,Leather,93.81376182037155,142.49250240510418,34.162317148687336,1,4,0,0,1,1,1,1,1,1,1,3,880
Nike,React Infinity Run Flyknit 2,Running,Men,US 9.5,Black/White,Flyknit,241.48960380761923,274.3375711661358,11.973557693497321,4,3,1,0,1,1,0,0,1,1,1,7,285
Nike,Air Zoom Pegasus 38,Running,Men,US 12,Black,Mesh,193.69078946451,238.2280525760854,18.695221922846827,3,1,0,0,1,0,1,0,0,0,0,9,81
Asics,Gel-Kayano 28 Lite-Show,Running,Men,US 11,Black,Mesh,78.14230560975169,93.72031505795809,16.62180652996388,1,3,0,0,1,0,1,1,1,0,1,4,280
Adidas,Yeezy Boost 350,Lifestyle,Women,US 6.5,Cream,Primeknit,247.60719323111837,280.3754517562955,11.687278012363059,4,2,1,1,1,0,0,0,1,0,1,7,240
Converse,All Star Pro BB,Basketball,Women,US 8.5,White,Leather,215.5037844212606,260.2229694904967,17.184949182923397,4,3,1,0,1,1,0,0,1,0,0,3,891
Fila,Venom,Fashion,Men,US 9.5,White/Red,Leather/Synthetic,141.6601283057313,174.98435859692722,19.044119462104376,2,4,1,0,1,0,0,0,1,0,0,2,985
Asics,Gel-Kahana 8,Running,Men,US 8,Grey,Mesh,144.4986710013027,183.21923812638278,21.133461486381147,2,4,1,1,0,0,1,0,1,0,0,1,706
Nike,React Infinity Run Flyknit,Running,Men,US 10.5,Blue,Flyknit,135.04563708753878,159.92737980002707,15.558150670385759,2,4,0,1,0,1,0,1,1,0,0,6,662
Reebok,Classic Nylon,Casual,Women,US 7.5,Pink,Nylon,145.38002129359398,159.07800197507666,8.610857888213097,2,3,0,1,1,0,1,0,0,1,1,5,640
Puma,Calibrate Runner,Running,Men,US 9.5,Black/Yellow,Mesh,185.2355124150868,213.55152422016965,13.259569047088288,3,4,0,0,1,1,0,0,1,0,0,2,557
Puma,Calibrate Runner,Running,Women,US 9,Grey,Mesh,71.09473999132612,96.87391562488042,26.611059816532656,1,4,1,0,0,0,1,1,1,0,0,3,506
Asics,Gel-Venture 8,Trail Running,Women,US 8,Grey,Mesh,225.1766167034114,269.8590239985693,16.55768505832689,4,2,0,1,1,0,1,0,1,0,0,9,721
Vans,Era,Skate,Men,US 8,Grey,Canvas,178.12303670977747,197.88284880387636,9.985611291498554,3,3,0,0,1,0,1,0,0,1,1,3,304
Asics,Gel-Kinsei OG,Running,Women,US 7.5,White/Grey,Mesh/Leather,158.15875099710888,206.8281200985132,23.531311447506692,3,2,1,1,0,0,1,1,0,1,0,7,328
Adidas,Yeezy Boost 350,Lifestyle,Men,US 10,Grey,Primeknit,204.7982756305525,253.12380042273236,19.091655826703477,4,4,1,0,1,0,0,0,0,1,1,1,749
Asics,Gel-Cumulus 23,Running,Women,US 7.5,White/Black,Mesh,243.40705505122924,263.3123207740868,7.559564878825256,4,4,1,1,1,1,0,1,0,0,1,7,771
Reebok,Nano X1,Training,Women,US 7.5,Grey,Flexweave,208.57088380676788,232.4929620258607,10.289377368951024,4,4,0,0,1,0,1,0,1,0,0,9,802
Adidas,NMD_R1,Running,Women,US 8.5,Black/Pink,Primeknit,244.4010659263074,290.22329556126283,15.788611850175505,4,3,1,1,0,0,1,1,0,0,1,8,105
Converse,All Star,Casual,Men,US 9,Navy,Canvas,95.54994722064191,144.2148360564862,33.74471737206232,1,1,0,0,0,0,0,0,1,1,0,7,698
Reebok,Floatride Energy 3,Running,Men,US 8.5,White/Black,Knit/Synthetic,119.76410679389586,147.50167090733763,18.804915186938352,2,4,0,1,1,0,0,0,1,1,0,10,155
Nike,Air Force 1,Casual,Men,US 11,White/Black,Leather,219.4121653967799,242.2520472224158,9.428148115778857,4,4,0,0,0,0,0,1,1,1,1,8,630
Reebok,Nano X1,Training,Men,US 11.5,Black,Mesh,223.35407090120006,254.39783143126175,12.202840077451567,4,4,0,0,0,0,0,0,0,1,1,4,751
Vans,Slip-On,Casual,Women,US 8,Black/White Checkerboard,Canvas,78.51882881638176,116.02959707101115,32.32862062915936,1,4,0,0,0,0,0,1,1,1,1,2,241
Reebok,Nano 9,Training,Men,US 10.5,Red,Mesh,62.440645232940554,83.37962584793975,25.112826307455276,1,3,1,1,1,1,0,1,0,1,1,9,327
Vans,Era,Skate,Women,US 8.5,Red,Canvas,243.28347717328148,282.7424041580444,13.95578675305688,4,1,0,0,0,1,1,1,1,0,0,3,593
Skechers,Max Cushioning,Running,Women,US 8,Navy,Mesh,70.3784776132027,82.44477189778834,14.63560879220448,1,1,1,0,0,0,0,1,0,1,1,4,224
Converse,Jack Purcell,Casual,Men,US 8.5,White,Canvas,184.5405988417796,196.51237855235627,6.092124984069164,3,1,0,0,0,1,0,0,0,1,1,7,819
Nike,Air Force 1,Casual,Men,US 10,White,Leather,142.78649733766724,168.23800554348907,15.128275043205191,2,4,0,1,1,0,1,1,1,1,1,2,684
Fila,D-Formation,Fashion,Men,US 9,White,Leather,248.56336779981407,272.7022954822429,8.851750822171073,4,4,1,0,0,1,0,0,1,1,1,8,134
Skechers,Max Cushioning Premier,Running,Women,US 6.5,Black/White,Mesh,150.95911966090563,173.5844482755917,13.03419104617306,2,1,0,1,0,0,0,0,1,0,0,10,997
Reebok,Nano 9,Training,Men,US 10.5,Black,Mesh,116.31293981343876,145.95373032019515,20.30834733838597,2,1,0,0,1,0,0,1,0,0,0,8,777
Skechers,Max Cushioning,Running,Women,US 7.5,Navy,Mesh,195.41135232307803,218.2406956155409,10.460626157772007,3,4,1,1,0,1,1,1,0,1,1,5,265
Reebok,Nano X1,Training,Women,US 7.5,Grey,Flexweave,208.57088380676788,226.26120054549156,7.818537467349337,4,4,1,1,0,0,0,0,0,0,1,9,63
Nike,React Infinity Run Flyknit,Running,Women,US 8,Blue,Flyknit,98.39542606340908,120.77420802695312,18.529437972840842,1,2,0,0,0,1,1,1,1,0,0,8,86
Converse,Chuck 70,Skate,Women,US 6.5,White,Canvas,178.96652080446276,227.96269171687214,21.493065616746726,3,2,0,1,1,0,0,0,0,0,0,1,76
