Title,Subtitle,Price,Initial Price,Discount (%),Color,Color Description,Badge,Discount Amount,Discount Flag,Price Category,Color Diversity Score,Is Just In,Is Best Seller,Is Coming Soon,Is Member Product,Is Sustainable Materials,Is Launching in SNKRS,Is Sold Out,Is Available in SNKRS,Is Customize,Color_Black,Color_Blue,Color_Brown,Color_Cream,Color_Green,Color_Grey,Color_Khaki,Color_Multi-Color,Color_Orange,Color_Pink,Color_Purple,Color_Red,Color_White,Color_Yellow,Dominant Color,Title Word Count,Subtitle Word Count,Marketing Appeal Score,Sale Quantity
Nike Offcourt (NFL Jacksonville Jaguars),Slide,34.97,40,12,Grey,Anthracite/Blustery/Ochre,,5.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,8,369
Nike Offcourt (NFL Seattle Seahawks),Slide,28.97,40,27,Grey,Anthracite/Action Green/Medium Silver,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,446
Nike Offcourt (NFL Minnesota Vikings),Slide,34.97,40,12,Grey,Anthracite/Court Purple/Gold,,5.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,4,440
Nike Offcourt (NFL Cincinnati Bengals),Slide,28.97,40,27,Grey,Anthracite/University Orange/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,1,352
Nike Offcourt (NFL Arizona Cardinals),Slide,28.97,40,27,Grey,Anthracite/Tough Red/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,6,306
Nike Offcourt (NFL Tampa Bay Buccaneers),Slide,30.97,40,22,Grey,Anthracite/Black/Gym Red,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,4,185
Nike Offcourt (NFL Chicago Bears),Slide,28.97,40,27,Grey,Anthracite/Marine/University Orange,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,10,152
Nike Offcourt (NFL Cleveland Browns),Slide,28.97,40,27,Grey,Anthracite/Seal Brown/Team Orange,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,10,228
Nike Offcourt (NFL New England Patriots),Slide,28.97,40,27,Grey,Anthracite/College Navy/Medium Silver,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,10,476
Nike Offcourt (NFL Denver Broncos),Slide,24.97,35,28,Grey,Anthracite/College Navy/Brilliant Orange,,10.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,221
Nike Offcourt (NFL Los Angeles Chargers),Slide,28.97,40,27,Grey,Anthracite/Italy Blue/University Gold,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,3,157
Nike Offcourt (NFL Baltimore Ravens),Slide,34.97,40,12,Grey,Anthracite/New Orchid/Ochre,,5.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,7,211
Nike Offcourt (NFL Tennessee Titans),Slide,28.97,40,27,Grey,Anthracite/College Navy/Valor Blue,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,5,394
Nike Offcourt (NFL Houston Texans),Slide,24.97,35,28,Grey,Anthracite/Marine/Gym Red,,10.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,1,8,163
Nike Offcourt (NFL New York Giants),Slide,30.97,40,22,Grey,Anthracite/Rush Blue/Gym Red,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,6,1,9,184
Nike Offcourt (Washington Football Team),Men's Slides,34.97,40,12,Grey,Anthracite/Team Red/University Gold,,5.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Anthracite,5,2,10,417
Nike Pegasus 41 NFL Washington Commanders,Men's Road Running Shoes,105.97,150,29,Red,Team Red/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Team Red,6,4,10,251
Nike Pegasus 41 NFL San Francisco 49ers,Men's Road Running Shoes,105.97,150,29,Red,Gym Red/White/Club Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Gym Red,7,4,10,303
Nike Pegasus 41 NFL Chicago Bears,Men's Road Running Shoes,105.97,150,29,Blue,Marine/White/University Orange/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Marine,6,4,4,420
Nike Pegasus 41 NFL Tampa Bay Buccaneers,Men's Road Running Shoes,105.97,150,29,Grey,Deep Pewter/White/Gym Red/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Deep Pewter,7,4,5,220
Nike Pegasus 41 NFL Arizona Cardinals,Men's Road Running Shoes,124.97,150,16,Red,Tough Red/White/Black/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Tough Red,6,4,3,424
Nike Pegasus 41 NFL Dallas Cowboys,Men's Road Running Shoes,105.97,150,29,Blue,College Navy/White/Wolf Grey/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,6,4,7,365
Nike Pegasus 41 NFL Philadelphia Eagles,Men's Road Running Shoes,105.97,150,29,Green,Sport Teal/White/Medium Silver/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sport Teal,6,4,1,253
Nike Pegasus 41 NFL Atlanta Falcons,Men's Road Running Shoes,124.97,150,16,Black,Black/White/Gym Red/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,6,407
Nike Pegasus 41 NFL Los Angeles Rams,Men's Road Running Shoes,124.97,150,16,Blue,Hyper Royal/White/Midwest Gold/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hyper Royal,7,4,8,311
Nike Pegasus 41 NFL New York Giants,Men's Road Running Shoes,105.97,150,29,Blue,Rush Blue/White/Gym Red/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Rush Blue,7,4,9,499
Nike Pegasus 41 NFL Green Bay Packers,Men's Road Running Shoes,105.97,150,29,Green,Fir/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fir,7,4,10,374
Nike Pegasus 41 NFL Carolina Panthers,Men's Road Running Shoes,105.97,150,29,Blue,Neptune Blue/White/Black/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Neptune Blue,6,4,5,319
Nike Pegasus 41 NFL New Orleans Saints,Men's Road Running Shoes,105.97,150,29,Black,Black/White/Team Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,4,9,307
Nike Pegasus 41 NFL Seattle Seahawks,Men's Road Running Shoes,105.97,150,29,Blue,College Navy/White/Action Green/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,6,4,9,438
Nike Pegasus 41 NFL Minnesota Vikings,Men's Road Running Shoes,105.97,150,29,Purple,Court Purple/White/Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Court Purple,6,4,3,368
Nike Pegasus 41 NFL Cincinnati Bengals,Men's Road Running Shoes,124.97,150,16,Black,Black/White/University Orange/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,6,462
Nike Pegasus 41 NFL Denver Broncos,Men's Road Running Shoes,124.97,150,16,Blue,College Navy/White/Brilliant Orange/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,6,4,3,497
Nike Pegasus 41 NFL Buffalo Bills,Men's Road Running Shoes,105.97,150,29,Blue,Old Royal/White/University Red/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Old Royal,6,4,7,205
Nike Pegasus 41 NFL Cleveland Browns,Men's Road Running Shoes,105.97,150,29,Black,Black/White/Team Orange/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,8,288
Nike Pegasus 41 NFL Los Angeles Chargers,Men's Road Running Shoes,124.97,150,16,Blue,Italy Blue/White/University Gold/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Italy Blue,7,4,1,154
Nike Pegasus 41 NFL Kansas City Chiefs,Men's Road Running Shoes,105.97,150,29,Red,University Red/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,7,4,7,499
Nike Pegasus 41 NFL Indianapolis Colts,Men's Road Running Shoes,124.97,150,16,Blue,Gym Blue/White/Black/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Gym Blue,6,4,10,316
Nike Pegasus 41 NFL Miami Dolphins,Men's Road Running Shoes,105.97,150,29,Green,Turbo Green/White/Brilliant Orange/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Turbo Green,6,4,6,255
Nike Pegasus 41 NFL Jacksonville Jaguars,Men's Road Running Shoes,124.97,150,16,Blue,Blustery/White/Black/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Blustery,6,4,1,299
Nike Pegasus 41 NFL New York Jets,Men's Road Running Shoes,124.97,150,16,Green,Sport Green/White/Black/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sport Green,7,4,8,314
Nike Pegasus 41 NFL New England Patriots,Men's Road Running Shoes,124.97,150,16,Blue,College Navy/White/Wolf Grey/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,7,4,6,351
Nike Pegasus 41 NFL Las Vegas Raiders,Men's Road Running Shoes,124.97,150,16,Black,Black/White/Field Silver/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,7,4,6,219
Nike Pegasus 41 NFL Baltimore Ravens,Men's Road Running Shoes,105.97,150,29,Black,Black/White/New Orchid/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,6,275
Nike Pegasus 41 NFL Pittsburgh Steelers,Men's Road Running Shoes,105.97,150,29,Black,Black/White/University Gold/White,,44.03,1,2,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,4,8,232
Nike Pegasus 41 NFL Houston Texans,Men's Road Running Shoes,124.97,150,16,Blue,Marine/White/Gym Red/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Marine,6,4,9,415
Nike Pegasus 41 NFL Tennessee Titans,Men's Road Running Shoes,124.97,150,16,Blue,College Navy/White/Coast/White,,25.03,1,2,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,6,4,4,399
Nike Offcourt (Green Bay Packers),Offcourt Slides,40.0,40,0,Green,Fir/Dark Smoke Grey/University Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Fir,5,2,3,731
Nike Offcourt (Las Vegas Raiders),Offcourt Slides,40.0,40,0,Black,Black/Dark Smoke Grey/Field Silver,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,6,689
Nike Offcourt (New Orleans Saints),Offcourt Slides,40.0,40,0,Black,Black/Dark Smoke Grey/Team Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,2,6,967
Nike Offcourt (Philadelphia Eagles),Offcourt Slides,40.0,40,0,Green,Sport Teal/Dark Smoke Grey/Field Silver,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sport Teal,4,2,8,322
Nike Offcourt (Cincinnati Bengals),Offcourt Slides,40.0,40,0,Black,Black/Dark Smoke Grey/University Orange,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,9,615
Nike Offcourt (Kansas City Chiefs),Offcourt Slides,40.0,40,0,Red,University Red/Dark Smoke Grey/University Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,University Red,5,2,10,392
Nike Offcourt (Baltimore Ravens),Offcourt Slides,40.0,40,0,Purple,New Orchid/Dark Smoke Grey/Black,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,New Orchid,4,2,9,75
Nike Offcourt (Chicago Bears),Offcourt Slides,40.0,40,0,Blue,Marine/Dark Smoke Grey/University Orange,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Marine,4,2,8,254
Nike Offcourt (Buffalo Bills),Offcourt Slides,40.0,40,0,Blue,Old Royal/Dark Smoke Grey/University Red,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Old Royal,4,2,9,334
Nike Offcourt (Denver Broncos),Offcourt Slides,40.0,40,0,Orange,Brilliant Orange/Dark Smoke Grey/Valor Blue,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Brilliant Orange,4,2,8,72
Nike Offcourt (Tampa Bay Buccaneers),Offcourt Slides,40.0,40,0,Red,Gym Red/Dark Smoke Grey/Deep Pewter,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Gym Red,5,2,7,775
Nike Offcourt (Los Angeles Chargers),Offcourt Slides,40.0,40,0,Blue,Italy Blue/Dark Smoke Grey/University Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Italy Blue,5,2,6,550
Nike Offcourt (Dallas Cowboys),Offcourt Slides,40.0,40,0,Grey,Wolf Grey/Dark Smoke Grey/College Navy,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,Wolf Grey,4,2,6,754
Nike Offcourt (New York Giants),Offcourt Slides,40.0,40,0,Red,Gym Red/Dark Smoke Grey/Rush Blue,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,Gym Red,5,2,10,895
Nike Offcourt (New York Jets),Offcourt Slides,40.0,40,0,Green,Sport Green/Dark Smoke Grey/White,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Sport Green,5,2,3,151
Nike Offcourt (New England Patriots),Offcourt Slides,40.0,40,0,Blue,College Navy/Dark Smoke Grey/University Red,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,College Navy,5,2,2,569
Nike Offcourt (Los Angeles Rams),Offcourt Slides,40.0,40,0,Blue,Hyper Royal/Dark Smoke Grey/Midwest Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hyper Royal,5,2,3,912
Nike Offcourt (Minnesota Vikings),Offcourt Slides,40.0,40,0,Purple,Court Purple/Dark Smoke Grey/Gold,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Court Purple,4,2,9,783
Nike Offcourt (Miami Dolphins),Offcourt Slides,40.0,40,0,Green,Turbo Green/Dark Smoke Grey/Brilliant Orange,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Turbo Green,4,2,10,901
Nike Offcourt (Seattle Seahawks),Offcourt Slides,40.0,40,0,Green,Action Green/Dark Smoke Grey/College Navy,,0.0,0,0,3,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,Action Green,4,2,5,930
Nike Offcourt (FC Barcelona),Soccer Slides,28.97,40,27,Blue,Deep Royal Blue/Dark Smoke Grey/Noble Red/Club Gold,,11.030000000000001,1,0,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Deep Royal Blue,4,2,10,245
Nike Offcourt (Pumas UNAM),Soccer Slides,35.97,40,10,Blue,Obsidian/Dark Smoke Grey/White/Truly Gold,,4.030000000000001,1,0,4,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Obsidian,4,2,8,187
Nike LeBron 9 Low,Men's Shoes,95.97,190,49,Green,New Green/Action Red/White/Black,,94.03,1,1,4,0,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,New Green,4,2,4,372
Nike Offcourt (Liverpool FC),Soccer Slides,28.97,40,27,Black,Black/Dark Smoke Grey/Gym Red,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,6,361
Nike Offcourt (Paris Saint-Germain),Soccer Slides,28.97,40,27,Blue,Midnight Navy/Dark Smoke Grey/University Red,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Midnight Navy,4,2,10,500
Nike Offcourt (Inter Milan),Soccer Slides,35.97,40,10,Black,Black/Dark Smoke Grey/Lyon Blue/Team Bright Gold,,4.030000000000001,1,0,4,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,4,2,7,489
Nike Offcourt (MLB Chicago Cubs),Slide,28.97,40,27,Black,Black/Deep Royal Blue/Sport Red,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,374
Nike Offcourt (MLB Los Angeles Dodgers),Slide,28.97,40,27,Black,Black/Rush Blue/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,8,278
Nike Offcourt (MLB Colorado Rockies),Slide,28.97,40,27,Black,Black/Wolf Grey/Court Purple,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,6,376
Nike Offcourt (MLB San Francisco Giants),Slide,28.97,40,27,Black,Black/University Orange/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,9,180
Nike Offcourt (MLB Atlanta Braves),Slide,30.97,40,22,Black,Black/College Navy/White,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,8,465
Nike Offcourt (MLB St. Louis Cardinals),Slide,28.97,40,27,Black,Black/Sport Red/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,9,447
Nike Offcourt (MLB Cincinnati Reds),Slide,28.97,40,27,Black,Black/Sport Red/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,201
Nike Offcourt (MLB Arizona Diamondbacks),Slide,32.97,40,17,Black,Black/Team Crimson/Team Gold,,7.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,9,342
Nike Offcourt (MLB Philadelphia Phillies),Slide,28.97,40,27,Black,Black/Sport Red/White,,11.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,5,1,6,206
Nike Offcourt (MLB San Diego Padres),Slide,30.97,40,22,Black,Black/Dark Cinder/Amarillo,,9.030000000000001,1,0,3,0,0,0,0,0,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Black,6,1,6,479
